날짜,종가,전일비,시가,고가,저가,거래량
2026.08.28,9175.0,-100.0,9275.0,9320.0,9175.0,1440.0
2026.08.27,9275.0,75.0,9140.0,9285.0,9135.0,3765.0
2026.08.26,9200.0,155.0,9090.0,9380.0,9090.0,5247.0
2026.08.25,9045.0,180.0,8775.0,9045.0,8775.0,1064.0
2026.08.24,8865.0,-150.0,9215.0,9215.0,8830.0,1896.0
2026.08.21,9025.0,-380.0,8995.0,9170.0,8985.0,1656.0
2026.08.20,9370.0,525.0,9045.0,9440.0,8735.0,68982.0
2026.08.19,8845.0,-110.0,9020.0,9080.0,8845.0,2115.0
2026.08.18,8955.0,80.0,8915.0,9005.0,8865.0,4989.0
2026.08.14,8875.0,-255.0,9125.0,9125.0,8825.0,896.0
2026.08.13,9130.0,160.0,8990.0,9260.0,8985.0,563.0
2026.08.12,8970.0,-170.0,9140.0,9142.0,8970.0,573.0
2026.08.11,9140.0,85.0,9055.0,9300.0,9015.0,20159.0
2026.08.10,9055.0,290.0,9450.0,9450.0,8815.0,16274.0
2026.08.07,8765.0,405.0,8415.0,8765.0,8415.0,16437.0
2026.08.06,8360.0,-35.0,8370.0,8475.0,8300.0,3675.0
2026.08.05,8395.0,70.0,8335.0,8515.0,8285.0,3822.0
2026.08.04,8325.0,225.0,8100.0,8390.0,8100.0,1776.0
2026.08.03,8100.0,-150.0,8250.0,8310.0,8050.0,1498.0
2026.07.31,8250.0,-15.0,8095.0,8385.0,8095.0,30465.0
2026.07.30,8265.0,-210.0,8500.0,8575.0,8195.0,3165.0
2026.07.29,8475.0,-30.0,8500.0,8625.0,8365.0,5276.0
2026.07.28,8505.0,-160.0,8585.0,8690.0,8500.0,15358.0
2026.07.27,8665.0,35.0,8620.0,8780.0,8545.0,990.0
2026.07.24,8630.0,-220.0,8845.0,8875.0,8615.0,1683.0
2026.07.23,8850.0,-20.0,8585.0,8925.0,8585.0,270.0
2026.07.22,8870.0,220.0,8710.0,8980.0,8655.0,3108.0
2026.07.21,8650.0,-95.0,8750.0,8795.0,8500.0,2657.0
2026.07.20,8745.0,-320.0,9000.0,9000.0,8425.0,4877.0
2026.07.16,9065.0,-60.0,9180.0,9190.0,9040.0,2347.0
2026.07.15,9125.0,385.0,8680.0,9305.0,8615.0,12724.0
2026.07.14,8740.0,45.0,8725.0,8850.0,8595.0,4749.0
2026.07.13,8695.0,-290.0,9015.0,9015.0,8695.0,8697.0
2026.07.10,8985.0,415.0,8695.0,9105.0,8635.0,4712.0
2026.07.09,8570.0,-110.0,8680.0,8855.0,8535.0,6360.0
2026.07.08,8680.0,-135.0,8820.0,8955.0,8595.0,23907.0
2026.07.07,8815.0,-290.0,9200.0,9285.0,8815.0,20671.0
2026.07.06,9105.0,290.0,9100.0,9515.0,8840.0,22124.0
2026.07.03,8815.0,140.0,8695.0,8940.0,8550.0,12322.0
2026.07.02,8675.0,445.0,8330.0,8750.0,8235.0,59228.0
2026.07.01,8230.0,100.0,8180.0,8285.0,8170.0,12751.0
2026.06.30,8130.0,-185.0,8365.0,8390.0,8130.0,4855.0
2026.06.29,8315.0,535.0,7780.0,8400.0,7635.0,70762.0
2026.06.26,7780.0,0.0,7785.0,7980.0,7655.0,4814.0
2026.06.25,7780.0,-190.0,7970.0,7995.0,7660.0,9433.0
2026.06.24,7970.0,310.0,7790.0,8070.0,7635.0,7155.0
2026.06.23,7660.0,-135.0,7800.0,7895.0,7635.0,3089.0
2026.06.22,7795.0,-35.0,7830.0,7900.0,7575.0,1460.0
2026.06.19,7830.0,140.0,7745.0,7880.0,7745.0,1144.0
2026.06.18,7690.0,130.0,7635.0,7782.0,7495.0,8764.0
2026.06.17,7560.0,-70.0,7725.0,7725.0,7530.0,10383.0
2026.06.16,7630.0,-95.0,7840.0,7865.0,7555.0,3626.0
2026.06.15,7725.0,-115.0,7860.0,7900.0,7710.0,2724.0
2026.06.12,7840.0,315.0,7530.0,7850.0,7530.0,9122.0
2026.06.11,7525.0,-40.0,7780.0,7820.0,7430.0,3285.0
2026.06.10,7565.0,65.0,7500.0,7565.0,7405.0,3270.0
2026.06.09,7500.0,-190.0,7690.0,7725.0,7345.0,8941.0
2026.06.08,7690.0,-260.0,8030.0,8100.0,7560.0,18130.0
2026.06.05,7950.0,20.0,8070.0,8200.0,7870.0,54472.0
2026.06.04,7930.0,-190.0,8125.0,8145.0,7930.0,19242.0
2026.06.02,8120.0,-35.0,8310.0,8345.0,8070.0,8776.0
2026.06.01,8155.0,-315.0,8480.0,8730.0,8155.0,5391.0
2026.05.29,8470.0,235.0,8235.0,8500.0,8095.0,13609.0
2026.05.28,8235.0,-275.0,8675.0,8675.0,8230.0,10981.0
2026.05.27,8510.0,-165.0,8675.0,8700.0,8470.0,13510.0
2026.05.26,8675.0,-140.0,8855.0,8855.0,8445.0,8782.0
