날짜,종가,전일비,시가,고가,저가,거래량
2026.06.19,13045.0,-160.0,13180.0,13180.0,13035.0,116285.0
2026.06.18,13205.0,-50.0,13170.0,13210.0,13150.0,77484.0
2026.06.17,13255.0,-95.0,13350.0,13350.0,13230.0,111972.0
2026.06.16,13350.0,-50.0,13565.0,13565.0,13320.0,79020.0
2026.06.15,13400.0,110.0,13525.0,13525.0,13275.0,82348.0
2026.06.12,13290.0,95.0,13535.0,13535.0,13220.0,70719.0
2026.06.11,13260.0,-20.0,13240.0,13275.0,13150.0,76752.0
2026.06.10,13280.0,45.0,13235.0,13345.0,13200.0,86915.0
2026.06.09,13235.0,-90.0,13325.0,13340.0,13160.0,199460.0
2026.06.08,13325.0,-270.0,13580.0,13580.0,13270.0,112118.0
2026.06.05,13595.0,165.0,13600.0,13680.0,13440.0,119843.0
2026.06.04,13430.0,240.0,13240.0,13485.0,13235.0,43698.0
2026.06.02,13190.0,-35.0,13160.0,13220.0,13070.0,138491.0
2026.06.01,13225.0,-95.0,13415.0,13415.0,13210.0,108959.0
2026.05.29,13320.0,10.0,13485.0,13485.0,13190.0,54538.0
2026.05.28,13310.0,-70.0,13735.0,13735.0,13265.0,95612.0
2026.05.27,13380.0,-145.0,13525.0,13525.0,13325.0,103276.0
2026.05.26,13525.0,220.0,13430.0,13700.0,13315.0,98734.0
2026.05.22,13305.0,205.0,13100.0,13700.0,13100.0,51366.0
2026.05.21,13100.0,0.0,13665.0,13665.0,12980.0,100380.0
2026.05.20,13100.0,-15.0,13115.0,13155.0,13025.0,61765.0
2026.05.19,13115.0,155.0,13025.0,13115.0,12995.0,56863.0
2026.05.18,12960.0,-140.0,12995.0,13025.0,12890.0,110358.0
2026.05.15,13100.0,95.0,13020.0,13115.0,13020.0,123674.0
2026.05.14,13005.0,160.0,12945.0,13060.0,12915.0,148124.0
2026.05.13,12910.0,-75.0,12985.0,12985.0,12870.0,101345.0
2026.05.12,12985.0,435.0,12925.0,12990.0,12695.0,221183.0
2026.05.11,12550.0,120.0,12435.0,12615.0,12435.0,132568.0
2026.05.08,12430.0,-120.0,12350.0,12430.0,12190.0,66313.0
2026.05.07,12550.0,-80.0,12645.0,12695.0,12510.0,76232.0
2026.05.06,12630.0,230.0,13410.0,13410.0,12540.0,163112.0
2026.05.04,12400.0,340.0,12065.0,12480.0,12065.0,87605.0
2026.04.30,12060.0,190.0,12190.0,12190.0,12060.0,131367.0
2026.04.29,11870.0,20.0,11850.0,11875.0,11725.0,102569.0
2026.04.28,11850.0,75.0,11845.0,11885.0,11775.0,40991.0
2026.04.27,11775.0,-65.0,11900.0,11900.0,11705.0,87724.0
2026.04.24,11840.0,105.0,11840.0,11935.0,11735.0,53067.0
2026.04.23,11735.0,160.0,11630.0,11765.0,11630.0,136232.0
2026.04.22,11575.0,45.0,11535.0,11625.0,11535.0,50752.0
2026.04.21,11530.0,10.0,11515.0,11570.0,11510.0,41842.0
2026.04.20,11520.0,-55.0,11595.0,11595.0,11410.0,67846.0
2026.04.17,11575.0,155.0,11440.0,11630.0,11440.0,43563.0
2026.04.16,11420.0,-120.0,11795.0,11795.0,11380.0,93797.0
2026.04.15,11540.0,-95.0,11880.0,11885.0,11530.0,70035.0
2026.04.14,11635.0,170.0,11795.0,11795.0,11500.0,48964.0
2026.04.13,11520.0,70.0,11400.0,11570.0,11400.0,151257.0
2026.04.10,11450.0,70.0,11390.0,11495.0,11390.0,86506.0
2026.04.09,11380.0,70.0,11525.0,11525.0,11310.0,40965.0
2026.04.08,11310.0,-30.0,11700.0,11700.0,11290.0,77729.0
2026.04.07,11340.0,10.0,11580.0,11580.0,11335.0,21103.0
2026.04.06,11330.0,10.0,11460.0,11460.0,11285.0,35914.0
2026.04.03,11320.0,0.0,11645.0,11645.0,11270.0,32077.0
2026.04.02,11320.0,-30.0,11600.0,11600.0,11275.0,218982.0
2026.04.01,11350.0,180.0,11495.0,11495.0,11175.0,361675.0
2026.03.31,11170.0,-20.0,11245.0,11245.0,10995.0,201598.0
2026.03.30,11190.0,0.0,11190.0,11200.0,11035.0,199637.0
2026.03.27,11190.0,10.0,11405.0,11405.0,11100.0,8962.0
2026.03.26,11180.0,20.0,11175.0,11225.0,11165.0,32366.0
2026.03.25,11160.0,260.0,11225.0,11225.0,11070.0,232918.0
2026.03.24,10900.0,-60.0,10965.0,10965.0,10830.0,197748.0
2026.03.23,10960.0,-185.0,11095.0,11095.0,10855.0,51012.0
2026.03.20,11145.0,0.0,11400.0,11400.0,11075.0,28884.0
2026.03.19,11145.0,5.0,11015.0,11200.0,11015.0,70646.0
2026.03.18,11140.0,105.0,11365.0,11365.0,11050.0,285930.0
2026.03.17,11035.0,-5.0,11420.0,11420.0,11010.0,35742.0
2026.03.16,11040.0,15.0,11100.0,11100.0,10965.0,19252.0
2026.03.13,11025.0,120.0,10900.0,11085.0,10800.0,45797.0
2026.03.12,10905.0,10.0,10945.0,11010.0,10900.0,18771.0
2026.03.11,10945.0,55.0,10990.0,10990.0,10885.0,31227.0
2026.03.10,10890.0,155.0,10740.0,10945.0,10740.0,38427.0
2026.03.09,10735.0,-275.0,10845.0,10845.0,10640.0,32703.0
2026.03.06,11010.0,-40.0,11050.0,11050.0,10950.0,22752.0
2026.03.05,11050.0,50.0,11095.0,11105.0,10965.0,44386.0
2026.03.04,11000.0,-140.0,10820.0,11125.0,10820.0,61769.0
2026.03.03,11140.0,295.0,10845.0,11225.0,10845.0,154654.0
2026.02.27,10845.0,-90.0,10755.0,10890.0,10750.0,154337.0
2026.02.26,10935.0,10.0,10925.0,10962.0,10850.0,41968.0
2026.02.25,10925.0,-25.0,10950.0,11035.0,10895.0,76718.0
2026.02.24,10950.0,5.0,11050.0,11050.0,10945.0,40507.0
2026.02.23,10945.0,-95.0,11265.0,11265.0,10900.0,38027.0
2026.02.20,11040.0,80.0,10970.0,11070.0,10970.0,66112.0
2026.02.19,10960.0,130.0,10900.0,11070.0,10900.0,37774.0
2026.02.13,10830.0,-180.0,10980.0,10980.0,10620.0,28916.0
2026.02.12,11010.0,80.0,10970.0,11050.0,10965.0,149294.0
2026.02.11,10985.0,-145.0,11130.0,11130.0,10980.0,60747.0
2026.02.10,11130.0,40.0,11420.0,11420.0,11040.0,28494.0
2026.02.09,11090.0,195.0,11060.0,11165.0,11055.0,44437.0
2026.02.06,10895.0,35.0,10810.0,10900.0,10765.0,29847.0
2026.02.05,10860.0,-35.0,10900.0,10900.0,10800.0,37042.0
2026.02.04,10895.0,80.0,11000.0,11000.0,10815.0,25072.0
2026.02.03,10815.0,85.0,10730.0,10860.0,10730.0,35290.0
2026.02.02,10730.0,130.0,10600.0,10800.0,10600.0,44673.0
2026.01.30,10600.0,40.0,10560.0,10670.0,10560.0,75964.0
2026.01.29,10560.0,35.0,10525.0,10570.0,10505.0,38209.0
2026.01.28,10525.0,-95.0,10615.0,10615.0,10500.0,40156.0
2026.01.27,10620.0,35.0,10800.0,10800.0,10615.0,26420.0
2026.01.26,10585.0,-195.0,10745.0,10745.0,10540.0,31786.0
2026.01.23,10780.0,45.0,10735.0,10810.0,10715.0,19183.0
2026.01.22,10735.0,100.0,10530.0,10775.0,10530.0,25284.0
2026.01.21,10635.0,-105.0,10600.0,10670.0,10255.0,20136.0
2026.01.20,10740.0,15.0,10880.0,10880.0,10715.0,31956.0
2026.01.19,10725.0,-155.0,10855.0,10855.0,10720.0,77095.0
2026.01.16,10880.0,45.0,10835.0,10890.0,10765.0,27507.0
2026.01.15,10835.0,15.0,10835.0,10875.0,10820.0,29601.0
2026.01.14,10820.0,30.0,10845.0,10870.0,10810.0,15521.0
2026.01.13,10840.0,80.0,10820.0,10865.0,10765.0,14603.0
2026.01.12,10760.0,100.0,10740.0,10760.0,10655.0,46860.0
2026.01.09,10660.0,165.0,10575.0,10665.0,10575.0,22446.0
2026.01.08,10495.0,-80.0,10575.0,10575.0,10495.0,56373.0
2026.01.07,10575.0,0.0,10595.0,10625.0,10575.0,56702.0
2026.01.06,10575.0,65.0,10610.0,10620.0,10575.0,26122.0
2026.01.05,10510.0,85.0,10425.0,10555.0,10410.0,210823.0
2026.01.02,10425.0,-40.0,10395.0,10440.0,10375.0,28072.0
2025.12.30,10465.0,25.0,10445.0,10465.0,10360.0,115595.0
2025.12.29,10440.0,-30.0,10470.0,10505.0,10435.0,101947.0
2025.12.26,10470.0,-60.0,10600.0,10610.0,10425.0,102574.0
2025.12.24,10530.0,-220.0,10850.0,10850.0,10510.0,146520.0
2025.12.23,10750.0,115.0,10635.0,10760.0,10550.0,122360.0
2025.12.22,10635.0,105.0,10530.0,10660.0,10530.0,150380.0
2025.12.19,10530.0,0.0,10740.0,10740.0,10505.0,119104.0
2025.12.18,10530.0,-75.0,10695.0,10695.0,10500.0,97463.0
2025.12.17,10605.0,-10.0,10785.0,10785.0,10550.0,99549.0
2025.12.16,10615.0,-20.0,10755.0,10755.0,10580.0,103336.0
2025.12.15,10635.0,-25.0,10650.0,10660.0,10350.0,110713.0
2025.12.12,10660.0,10.0,10710.0,10715.0,10600.0,128943.0
2025.12.11,10700.0,115.0,10800.0,10800.0,10615.0,231147.0
