날짜,종가,전일비,시가,고가,저가,거래량
2026.08.24,13825.0,-665.0,14860.0,14860.0,13755.0,107454.0
2026.08.21,14490.0,15.0,14610.0,14610.0,14310.0,54819.0
2026.08.20,14475.0,395.0,14700.0,14700.0,14020.0,121329.0
2026.08.19,14080.0,-1020.0,14400.0,14510.0,13800.0,86191.0
2026.08.18,15100.0,80.0,15400.0,15930.0,15010.0,167639.0
2026.08.14,15020.0,370.0,14945.0,15220.0,14820.0,139547.0
2026.08.13,14650.0,660.0,14800.0,14825.0,14500.0,89845.0
2026.08.12,13990.0,405.0,13585.0,14095.0,13585.0,135548.0
2026.08.11,13585.0,-30.0,13575.0,13695.0,13270.0,51290.0
2026.08.10,13615.0,155.0,13520.0,13750.0,13385.0,85982.0
2026.08.07,13460.0,-15.0,13750.0,13870.0,13205.0,97525.0
2026.08.06,13475.0,-1090.0,13930.0,14200.0,13400.0,115062.0
2026.08.05,14565.0,850.0,14165.0,14665.0,14165.0,126563.0
2026.08.04,13715.0,165.0,14005.0,14005.0,13070.0,162009.0
2026.08.03,13550.0,-565.0,14110.0,14500.0,13420.0,118291.0
2026.07.31,14115.0,2695.0,13250.0,14115.0,13200.0,238137.0
2026.07.30,11420.0,-430.0,11055.0,12285.0,11055.0,413168.0
2026.07.29,11850.0,-1035.0,12885.0,13180.0,11160.0,613547.0
2026.07.28,12885.0,-1970.0,14110.0,14150.0,12845.0,358194.0
2026.07.27,14855.0,5.0,15030.0,15030.0,14345.0,201474.0
2026.07.24,14850.0,-825.0,15495.0,15900.0,14690.0,106395.0
2026.07.23,15675.0,400.0,15900.0,15975.0,15320.0,147493.0
2026.07.22,15275.0,295.0,15740.0,16170.0,15230.0,266103.0
2026.07.21,14980.0,705.0,14290.0,15090.0,14135.0,148589.0
2026.07.20,14275.0,-1205.0,14335.0,14925.0,14115.0,213470.0
2026.07.16,15480.0,-1540.0,16150.0,16645.0,15310.0,154666.0
2026.07.15,17020.0,840.0,17200.0,17255.0,16720.0,196874.0
2026.07.14,16180.0,365.0,14785.0,16210.0,14780.0,590434.0
2026.07.13,15815.0,-1200.0,17015.0,17300.0,15805.0,518883.0
2026.07.10,17015.0,560.0,17885.0,18000.0,16805.0,427574.0
2026.07.09,16455.0,915.0,16820.0,16835.0,15985.0,399591.0
2026.07.08,15540.0,-950.0,15780.0,16740.0,15540.0,469103.0
2026.07.07,16490.0,-1190.0,17585.0,17585.0,16120.0,539964.0
2026.07.06,17680.0,-405.0,18760.0,18760.0,17245.0,287509.0
2026.07.03,18085.0,85.0,17635.0,18185.0,16730.0,428328.0
2026.07.02,18000.0,-2215.0,18385.0,18905.0,17835.0,640370.0
2026.07.01,20215.0,-55.0,20380.0,20705.0,19875.0,443269.0
2026.06.30,20270.0,865.0,19405.0,20510.0,19385.0,378583.0
2026.06.29,19405.0,-470.0,19325.0,19810.0,18720.0,391541.0
2026.06.26,19875.0,-1050.0,20295.0,20875.0,19512.0,612350.0
2026.06.25,20925.0,1445.0,20675.0,21025.0,20270.0,778771.0
2026.06.24,19480.0,25.0,19460.0,19895.0,18670.0,654790.0
2026.06.23,19455.0,-1815.0,21500.0,21735.0,19280.0,801747.0
2026.06.22,21270.0,1095.0,20170.0,21270.0,19905.0,818222.0
2026.06.19,20175.0,-90.0,20725.0,22070.0,19915.0,617632.0
2026.06.18,20265.0,660.0,19610.0,20285.0,19605.0,554900.0
2026.06.17,19605.0,280.0,19100.0,19605.0,18355.0,392577.0
2026.06.16,19325.0,310.0,19180.0,19605.0,19040.0,312099.0
2026.06.15,19015.0,920.0,19565.0,19565.0,18630.0,396598.0
2026.06.12,18095.0,1130.0,18000.0,18585.0,18000.0,360845.0
2026.06.11,16965.0,310.0,16005.0,17195.0,16005.0,338537.0
