날짜,종가,전일비,시가,고가,저가,거래량
2026.09.14,8500.0,-205.0,8455.0,8530.0,8350.0,114.0
2026.09.11,8705.0,-220.0,8685.0,8705.0,8540.0,2313.0
2026.09.10,8925.0,5.0,8670.0,8925.0,8460.0,3138.0
2026.09.09,8920.0,-10.0,8915.0,8960.0,8815.0,3134.0
2026.09.08,8930.0,-245.0,9135.0,9135.0,8930.0,4572.0
2026.09.07,9175.0,-5.0,9005.0,9260.0,9005.0,9869.0
2026.09.04,9180.0,465.0,8920.0,9225.0,8775.0,97337.0
2026.09.03,8715.0,-490.0,9325.0,9325.0,8700.0,79497.0
2026.09.02,9205.0,-190.0,9215.0,9600.0,9075.0,206154.0
2026.09.01,9395.0,-220.0,9600.0,9605.0,9250.0,192211.0
