날짜,종가,전일비,시가,고가,저가,거래량
2026.08.19,9050.0,-620.0,9200.0,9300.0,8445.0,449297.0
2026.08.18,9670.0,-735.0,10160.0,10160.0,9415.0,672540.0
2026.08.14,10405.0,580.0,10250.0,10675.0,10100.0,614887.0
2026.08.13,9825.0,10.0,9915.0,10250.0,9750.0,435297.0
2026.08.12,9815.0,-105.0,9910.0,9955.0,9410.0,474480.0
2026.08.11,9920.0,-790.0,10465.0,10750.0,9880.0,539583.0
2026.08.10,10710.0,780.0,10135.0,10795.0,10000.0,705142.0
2026.08.07,9930.0,-20.0,10020.0,10155.0,9380.0,302591.0
2026.08.06,9950.0,-205.0,9965.0,10500.0,9550.0,428298.0
2026.08.05,10155.0,885.0,9565.0,10250.0,9325.0,522308.0
2026.08.04,9270.0,630.0,8700.0,9295.0,8690.0,414589.0
2026.08.03,8640.0,-530.0,8920.0,8955.0,8385.0,344978.0
2026.07.31,9170.0,1030.0,8500.0,9170.0,8250.0,1156493.0
2026.07.30,8140.0,795.0,7255.0,8750.0,7255.0,1200022.0
2026.07.29,7345.0,-1285.0,8700.0,8700.0,6665.0,1469621.0
2026.07.28,8630.0,-1535.0,9500.0,9610.0,8330.0,840775.0
2026.07.27,10165.0,80.0,10290.0,10485.0,9545.0,627671.0
2026.07.24,10085.0,-490.0,10250.0,10980.0,9840.0,1187083.0
2026.07.23,10575.0,1410.0,9150.0,10575.0,9120.0,933662.0
2026.07.22,9165.0,485.0,8940.0,9650.0,8940.0,1009662.0
2026.07.21,8680.0,-35.0,8570.0,8875.0,8190.0,725319.0
2026.07.20,8715.0,-945.0,9750.0,9865.0,8715.0,791719.0
2026.07.16,9660.0,535.0,9445.0,9875.0,8815.0,1106182.0
2026.07.15,9125.0,655.0,8950.0,9395.0,8625.0,1031587.0
2026.07.14,8470.0,-735.0,9005.0,9070.0,8105.0,1295373.0
2026.07.13,9205.0,-465.0,9825.0,10465.0,9060.0,1766984.0
2026.07.10,9670.0,595.0,9115.0,10090.0,9115.0,1238688.0
2026.07.09,9075.0,-285.0,9690.0,10045.0,8720.0,940128.0
2026.07.08,9360.0,-1565.0,10705.0,10810.0,9050.0,1603181.0
2026.07.07,10925.0,-2480.0,10885.0,11200.0,10315.0,2433124.0
2026.07.06,13405.0,635.0,13015.0,14275.0,12290.0,1440027.0
2026.07.03,12770.0,230.0,12540.0,12935.0,11460.0,946221.0
2026.07.02,12540.0,-600.0,13600.0,13600.0,12350.0,815419.0
2026.07.01,13140.0,310.0,12890.0,13600.0,12550.0,717874.0
2026.06.30,12830.0,-230.0,13495.0,13495.0,12070.0,679890.0
2026.06.29,13060.0,1250.0,11850.0,13225.0,11200.0,829387.0
2026.06.26,11810.0,-1300.0,13090.0,13090.0,11100.0,1369892.0
2026.06.25,13110.0,-435.0,13900.0,14695.0,13060.0,1672067.0
2026.06.24,13545.0,-350.0,13920.0,14875.0,12755.0,2531536.0
2026.06.23,13895.0,-1990.0,16200.0,16640.0,13605.0,1741528.0
2026.06.22,15885.0,-1740.0,17300.0,17315.0,15670.0,1734411.0
2026.06.19,17625.0,-285.0,18440.0,18440.0,16370.0,1083555.0
2026.06.18,17910.0,-1410.0,19420.0,20000.0,17740.0,1437570.0
2026.06.17,19320.0,580.0,18930.0,20955.0,18695.0,2710191.0
2026.06.16,18740.0,495.0,18250.0,19600.0,17905.0,2047211.0
2026.06.15,18245.0,2165.0,16950.0,18485.0,16895.0,1418293.0
2026.06.12,16080.0,700.0,16300.0,16905.0,15710.0,895713.0
2026.06.11,15380.0,200.0,14700.0,15380.0,13805.0,638271.0
2026.06.10,15180.0,985.0,14240.0,15465.0,14070.0,981162.0
2026.06.09,14195.0,15.0,14350.0,14620.0,13590.0,1300560.0
2026.06.08,14180.0,-1955.0,14455.0,15300.0,14050.0,962272.0
2026.06.05,16135.0,-645.0,16630.0,17160.0,15655.0,719036.0
2026.06.04,16780.0,-100.0,17905.0,18320.0,16700.0,826541.0
2026.06.02,16880.0,-1240.0,17750.0,17890.0,16020.0,3667979.0
2026.06.01,18120.0,-200.0,18320.0,19530.0,17625.0,941856.0
2026.05.29,18320.0,-580.0,19400.0,19485.0,17855.0,2103742.0
2026.05.28,18900.0,-2095.0,20600.0,20985.0,17495.0,3046408.0
2026.05.27,20995.0,-805.0,21430.0,22195.0,20325.0,1780664.0
2026.05.26,21800.0,2535.0,19930.0,22785.0,19740.0,2599490.0
2026.05.22,19265.0,1230.0,18410.0,19500.0,18325.0,1029742.0
2026.05.21,18035.0,1395.0,17485.0,18250.0,17150.0,1079580.0
2026.05.20,16640.0,90.0,16790.0,17045.0,15655.0,1436440.0
2026.05.19,16550.0,-1185.0,17770.0,18600.0,16150.0,1302702.0
2026.05.18,17735.0,-450.0,18075.0,18140.0,16125.0,1702720.0
2026.05.15,18185.0,-1815.0,20185.0,20185.0,17175.0,1933019.0
2026.05.14,20000.0,-1395.0,21365.0,21570.0,19525.0,1975269.0
2026.05.13,21395.0,-95.0,22410.0,22495.0,20530.0,1597917.0
2026.05.12,21490.0,-1285.0,22810.0,23245.0,19820.0,2539892.0
2026.05.11,22775.0,1440.0,21900.0,23635.0,21805.0,3188196.0
2026.05.08,21335.0,-1665.0,22905.0,22995.0,20800.0,1884192.0
2026.05.07,23000.0,1250.0,21795.0,23235.0,21200.0,1991307.0
2026.05.06,21750.0,-1060.0,22820.0,23020.0,21310.0,1935359.0
2026.05.04,22810.0,110.0,23130.0,23490.0,22400.0,1770267.0
2026.04.30,22700.0,-615.0,23340.0,23490.0,22585.0,1355444.0
2026.04.29,23315.0,235.0,22445.0,24220.0,21965.0,1960548.0
2026.04.28,23080.0,-410.0,22980.0,23205.0,22250.0,1838248.0
2026.04.27,23490.0,50.0,24050.0,24400.0,22925.0,3024797.0
2026.04.24,23440.0,1280.0,23230.0,23485.0,22300.0,2436149.0
2026.04.23,22160.0,665.0,21880.0,22890.0,20600.0,4104653.0
2026.04.22,21495.0,2280.0,19300.0,21495.0,18825.0,3578344.0
2026.04.21,19215.0,1915.0,17500.0,19230.0,17405.0,2244063.0
2026.04.20,17300.0,-45.0,17525.0,17575.0,17100.0,1487810.0
2026.04.17,17345.0,695.0,16745.0,17625.0,16105.0,1526463.0
2026.04.16,16650.0,790.0,16020.0,16935.0,15960.0,1080002.0
2026.04.15,15860.0,260.0,15915.0,16340.0,15670.0,887907.0
2026.04.14,15600.0,635.0,15500.0,15620.0,15165.0,614119.0
2026.04.13,14965.0,-590.0,15100.0,15275.0,14600.0,493426.0
2026.04.10,15555.0,70.0,15695.0,16120.0,15495.0,806526.0
2026.04.09,15485.0,-285.0,15840.0,15995.0,15350.0,631267.0
2026.04.08,15770.0,1240.0,15780.0,16150.0,15350.0,984757.0
2026.04.07,14530.0,-280.0,14810.0,15470.0,14210.0,916396.0
2026.04.06,14810.0,-675.0,15485.0,15750.0,14620.0,828167.0
2026.04.03,15485.0,1670.0,14440.0,15875.0,14245.0,1696274.0
2026.04.02,13815.0,-880.0,15560.0,15810.0,13525.0,1432047.0
2026.04.01,14695.0,1295.0,14205.0,14850.0,13670.0,1177357.0
2026.03.31,13400.0,-310.0,13950.0,14525.0,13310.0,1500921.0
2026.03.30,13710.0,-1290.0,13270.0,14000.0,12890.0,1253073.0
2026.03.27,15000.0,-530.0,14800.0,15060.0,13850.0,1382680.0
2026.03.26,15530.0,-415.0,16600.0,16700.0,15460.0,1266052.0
2026.03.25,15945.0,410.0,16295.0,16295.0,15340.0,1048602.0
2026.03.24,15535.0,485.0,15960.0,16215.0,14525.0,1175742.0
2026.03.23,15050.0,-2940.0,17000.0,17070.0,14970.0,1750553.0
2026.03.20,17990.0,-175.0,18350.0,18880.0,17690.0,913364.0
2026.03.19,18165.0,-970.0,18545.0,18820.0,18100.0,587837.0
2026.03.18,19135.0,95.0,19260.0,19550.0,18570.0,699785.0
2026.03.17,19040.0,365.0,19025.0,19500.0,18695.0,1143750.0
2026.03.16,18675.0,-1060.0,19700.0,19860.0,18295.0,1039066.0
2026.03.13,19735.0,-280.0,19960.0,20100.0,19435.0,551726.0
2026.03.12,20015.0,1055.0,18960.0,20555.0,18795.0,1719713.0
2026.03.11,18960.0,1320.0,18240.0,20185.0,18240.0,1707868.0
2026.03.10,17640.0,-80.0,18400.0,18540.0,16845.0,910905.0
2026.03.09,17720.0,470.0,15755.0,18885.0,15535.0,1264786.0
2026.03.06,17250.0,50.0,16485.0,17500.0,15905.0,959658.0
2026.03.05,17200.0,2820.0,17425.0,17980.0,16095.0,1271117.0
2026.03.04,14380.0,-5690.0,18400.0,19750.0,13945.0,2918639.0
