날짜,종가,전일비,시가,고가,저가,거래량
2026.06.18,12395.0,-575.0,13065.0,13065.0,12355.0,87667.0
2026.06.17,12970.0,-315.0,13315.0,13330.0,12810.0,60384.0
2026.06.16,13285.0,30.0,13300.0,13500.0,13120.0,46764.0
2026.06.15,13255.0,755.0,13085.0,13320.0,12950.0,57699.0
2026.06.12,12500.0,155.0,12985.0,12995.0,12490.0,92388.0
2026.06.11,12345.0,155.0,11965.0,12360.0,11720.0,47434.0
2026.06.10,12190.0,-80.0,12260.0,12745.0,11885.0,47105.0
2026.06.09,12270.0,700.0,11765.0,12455.0,11715.0,54934.0
2026.06.08,11570.0,-1345.0,12145.0,12145.0,11550.0,99462.0
2026.06.05,12915.0,-575.0,13265.0,13395.0,12685.0,108746.0
2026.06.04,13490.0,-35.0,13600.0,13900.0,13420.0,81681.0
2026.06.02,13525.0,-710.0,14000.0,14200.0,13400.0,202542.0
2026.06.01,14235.0,-535.0,14600.0,14600.0,14100.0,192571.0
2026.05.29,14770.0,-520.0,15470.0,15470.0,14480.0,195379.0
2026.05.28,15290.0,-40.0,15625.0,15625.0,14710.0,171180.0
2026.05.27,15330.0,-710.0,15925.0,15925.0,15250.0,199874.0
2026.05.26,16040.0,45.0,16490.0,16490.0,15975.0,112262.0
2026.05.22,15995.0,855.0,15790.0,16200.0,15700.0,246719.0
2026.05.21,15140.0,875.0,14780.0,15255.0,14680.0,107535.0
2026.05.20,14265.0,-470.0,14590.0,14590.0,13800.0,152081.0
2026.05.19,14735.0,-360.0,15110.0,15240.0,14395.0,178170.0
2026.05.18,15095.0,-80.0,14865.0,15185.0,14350.0,259244.0
2026.05.15,15175.0,-690.0,16005.0,16095.0,14980.0,207887.0
2026.05.14,15865.0,40.0,16195.0,16305.0,15685.0,213199.0
2026.05.13,15825.0,-225.0,15860.0,16050.0,15430.0,189071.0
2026.05.12,16050.0,-640.0,16780.0,16860.0,15390.0,345777.0
2026.05.11,16690.0,-445.0,17315.0,17315.0,16545.0,312543.0
2026.05.08,17135.0,-305.0,17235.0,17315.0,16930.0,211352.0
2026.05.07,17440.0,-260.0,17700.0,17755.0,17160.0,278133.0
2026.05.06,17700.0,30.0,17930.0,17930.0,17255.0,438921.0
2026.05.04,17670.0,480.0,17570.0,17825.0,17420.0,401354.0
2026.04.30,17190.0,-490.0,17670.0,17680.0,17005.0,408296.0
2026.04.29,17680.0,1260.0,16600.0,17680.0,16600.0,673639.0
2026.04.28,16420.0,215.0,16630.0,16700.0,16340.0,284323.0
2026.04.27,16205.0,-30.0,16425.0,16425.0,16045.0,151639.0
2026.04.24,16235.0,320.0,16040.0,16250.0,15800.0,168231.0
2026.04.23,15915.0,-85.0,16345.0,16345.0,15405.0,231872.0
2026.04.22,16000.0,380.0,15730.0,16030.0,15490.0,206544.0
2026.04.21,15620.0,915.0,15020.0,15620.0,14990.0,189368.0
2026.04.20,14705.0,105.0,14660.0,14850.0,14525.0,166670.0
2026.04.17,14600.0,385.0,14325.0,14645.0,14110.0,128415.0
2026.04.16,14215.0,115.0,14280.0,14305.0,14130.0,77604.0
2026.04.15,14100.0,85.0,14300.0,14300.0,14035.0,117406.0
2026.04.14,14015.0,375.0,14085.0,14155.0,13725.0,146415.0
2026.04.13,13640.0,320.0,13285.0,13720.0,13240.0,148611.0
2026.04.10,13320.0,455.0,13070.0,13380.0,13020.0,82785.0
2026.04.09,12865.0,-145.0,13020.0,13060.0,12815.0,61323.0
2026.04.08,13010.0,415.0,13110.0,13140.0,12800.0,78902.0
2026.04.07,12595.0,-230.0,13000.0,13155.0,12460.0,70758.0
2026.04.06,12825.0,-130.0,13025.0,13192.0,12765.0,888007.0
2026.04.03,12955.0,295.0,13000.0,13100.0,12735.0,70487.0
2026.04.02,12660.0,-390.0,13270.0,13380.0,12540.0,169287.0
2026.04.01,13050.0,845.0,12800.0,13155.0,12660.0,86195.0
2026.03.31,12205.0,-375.0,12575.0,12690.0,12160.0,87125.0
2026.03.30,12580.0,-120.0,12340.0,12600.0,12180.0,51999.0
2026.03.27,12700.0,-190.0,12495.0,12885.0,12225.0,101206.0
2026.03.26,12890.0,-395.0,13250.0,13325.0,12820.0,103963.0
2026.03.25,13285.0,415.0,13180.0,13435.0,13110.0,77334.0
2026.03.24,12870.0,-10.0,13250.0,13295.0,12490.0,212239.0
2026.03.23,12880.0,-875.0,13360.0,13360.0,12770.0,234294.0
2026.03.20,13755.0,425.0,13585.0,13820.0,13420.0,188795.0
2026.03.19,13330.0,-150.0,13170.0,13535.0,13115.0,104458.0
2026.03.18,13480.0,95.0,13600.0,13655.0,13390.0,137375.0
2026.03.17,13385.0,10.0,13590.0,13620.0,13385.0,114616.0
2026.03.16,13375.0,-295.0,13685.0,13720.0,13095.0,144921.0
2026.03.13,13670.0,120.0,13280.0,13710.0,13135.0,162837.0
2026.03.12,13550.0,200.0,13260.0,13630.0,13235.0,105333.0
2026.03.11,13350.0,345.0,13330.0,13690.0,13100.0,155735.0
