날짜,종가,전일비,시가,고가,저가,거래량
2026.07.23,8840.0,405.0,8670.0,8850.0,8590.0,262207.0
2026.07.22,8435.0,30.0,8860.0,8930.0,8435.0,437765.0
2026.07.21,8405.0,310.0,8130.0,8490.0,7965.0,261704.0
2026.07.20,8095.0,-430.0,8135.0,8470.0,8015.0,369451.0
2026.07.16,8525.0,-595.0,8670.0,8710.0,8355.0,284386.0
2026.07.15,9120.0,570.0,9115.0,9285.0,9000.0,347535.0
2026.07.14,8550.0,60.0,8485.0,8695.0,7975.0,744029.0
2026.07.13,8490.0,-955.0,9370.0,9450.0,8450.0,720616.0
2026.07.10,9445.0,210.0,9590.0,9720.0,9360.0,416131.0
2026.07.09,9235.0,120.0,9420.0,9510.0,8870.0,469617.0
2026.07.08,9115.0,-555.0,9385.0,9790.0,9010.0,475675.0
2026.07.07,9670.0,-585.0,10005.0,10045.0,9305.0,389292.0
2026.07.06,10255.0,-80.0,10490.0,10630.0,9925.0,352330.0
2026.07.03,10335.0,430.0,9905.0,10400.0,9355.0,391058.0
2026.07.02,9905.0,-850.0,10160.0,10400.0,9730.0,300798.0
2026.07.01,10755.0,-170.0,11035.0,11150.0,10480.0,248284.0
2026.06.30,10925.0,170.0,10795.0,11160.0,10520.0,165649.0
2026.06.29,10755.0,-100.0,10745.0,10910.0,10395.0,257660.0
2026.06.26,10855.0,-600.0,11400.0,11400.0,10430.0,123301.0
2026.06.25,11455.0,555.0,11620.0,11665.0,11330.0,78963.0
2026.06.24,10900.0,235.0,10695.0,11045.0,10360.0,271361.0
2026.06.23,10665.0,-1125.0,11705.0,12055.0,10625.0,132212.0
2026.06.22,11790.0,95.0,11555.0,11975.0,11470.0,189272.0
2026.06.19,11695.0,0.0,12020.0,12145.0,11362.0,429539.0
2026.06.18,11695.0,310.0,11425.0,11700.0,11365.0,350463.0
2026.06.17,11385.0,185.0,11070.0,11400.0,11055.0,267215.0
2026.06.16,11200.0,250.0,11180.0,11230.0,10925.0,402919.0
2026.06.15,10950.0,545.0,10920.0,10990.0,10785.0,325716.0
2026.06.12,10405.0,455.0,10590.0,10770.0,10270.0,350799.0
2026.06.11,9950.0,65.0,9515.0,9950.0,9365.0,397609.0
2026.06.10,9885.0,-415.0,10070.0,10200.0,9600.0,322020.0
2026.06.09,10300.0,825.0,9905.0,10335.0,9630.0,415544.0
2026.06.08,9475.0,-915.0,9330.0,9967.0,9280.0,440886.0
2026.06.05,10390.0,-630.0,10625.0,10710.0,10215.0,493665.0
2026.06.04,11020.0,-215.0,11015.0,11185.0,10925.0,477883.0
2026.06.02,11235.0,-35.0,11290.0,11355.0,10750.0,235807.0
2026.06.01,11270.0,425.0,10895.0,11365.0,10855.0,211146.0
2026.05.29,10845.0,330.0,10745.0,10855.0,10575.0,159352.0
2026.05.28,10515.0,-65.0,10505.0,10575.0,10025.0,333319.0
2026.05.27,10580.0,240.0,10825.0,10910.0,10555.0,305572.0
2026.05.26,10340.0,325.0,10280.0,10410.0,10230.0,328543.0
2026.05.22,10015.0,25.0,10060.0,10070.0,9880.0,314235.0
2026.05.21,9990.0,860.0,9510.0,9990.0,9500.0,275863.0
2026.05.20,9130.0,-55.0,9220.0,9225.0,8880.0,190954.0
2026.05.19,9185.0,-310.0,9365.0,9395.0,8995.0,1013378.0
