날짜,종가,전일비,시가,고가,저가,거래량
2026.09.02,7120.0,-370.0,7230.0,7330.0,7120.0,47431.0
2026.09.01,7490.0,-195.0,7735.0,7755.0,7430.0,30050.0
2026.08.31,7685.0,170.0,7370.0,7685.0,7220.0,30277.0
2026.08.28,7515.0,-95.0,7565.0,7610.0,7460.0,27727.0
2026.08.27,7610.0,-5.0,7610.0,7655.0,7475.0,43352.0
2026.08.26,7615.0,-175.0,7790.0,7805.0,7565.0,101978.0
2026.08.25,7790.0,110.0,7820.0,7820.0,7400.0,72052.0
2026.08.24,7680.0,-40.0,7740.0,7800.0,7600.0,13179.0
2026.08.21,7720.0,-305.0,7850.0,7850.0,7600.0,23717.0
2026.08.20,8025.0,115.0,8065.0,8140.0,7890.0,41189.0
2026.08.19,7910.0,-335.0,7955.0,8280.0,7855.0,129050.0
2026.08.18,8245.0,-430.0,8890.0,8900.0,8105.0,166794.0
2026.08.14,8675.0,375.0,8345.0,8840.0,8345.0,155407.0
2026.08.13,8300.0,200.0,8240.0,8400.0,8175.0,90423.0
2026.08.12,8100.0,125.0,7965.0,8200.0,7840.0,56314.0
2026.08.11,7975.0,-15.0,8045.0,8200.0,7910.0,98175.0
2026.08.10,7990.0,385.0,7635.0,7990.0,7535.0,131439.0
2026.08.07,7605.0,-145.0,7855.0,7885.0,7415.0,95514.0
2026.08.06,7750.0,-115.0,8030.0,8195.0,7600.0,132854.0
2026.08.05,7865.0,295.0,7670.0,7905.0,7520.0,110527.0
2026.08.04,7570.0,150.0,7330.0,7570.0,7220.0,198962.0
2026.08.03,7420.0,395.0,7080.0,7730.0,6945.0,479108.0
2026.07.31,7025.0,920.0,6410.0,7035.0,6395.0,305948.0
2026.07.30,6105.0,-285.0,6500.0,6640.0,6055.0,714782.0
2026.07.29,6390.0,65.0,6535.0,6810.0,5870.0,670370.0
2026.07.28,6325.0,-615.0,6700.0,6760.0,6240.0,178687.0
2026.07.27,6940.0,140.0,6970.0,7160.0,6830.0,137626.0
2026.07.24,6800.0,-800.0,7385.0,7385.0,6755.0,216621.0
2026.07.23,7600.0,260.0,7735.0,7740.0,7345.0,161687.0
2026.07.22,7340.0,690.0,7485.0,7800.0,7330.0,272783.0
2026.07.21,6650.0,260.0,6330.0,6760.0,6195.0,116845.0
2026.07.20,6390.0,-410.0,6570.0,6695.0,6320.0,85408.0
2026.07.16,6800.0,-405.0,7055.0,7060.0,6685.0,94164.0
2026.07.15,7205.0,400.0,6990.0,7235.0,6990.0,103567.0
2026.07.14,6805.0,-330.0,7110.0,7120.0,6490.0,274811.0
2026.07.13,7135.0,-350.0,7485.0,7845.0,7050.0,310031.0
2026.07.10,7485.0,270.0,7285.0,7640.0,7280.0,122423.0
2026.07.09,7215.0,10.0,7165.0,7480.0,7030.0,260058.0
2026.07.08,7205.0,-305.0,7300.0,7625.0,7070.0,205781.0
2026.07.07,7510.0,-395.0,7795.0,7830.0,7275.0,160480.0
2026.07.06,7905.0,-60.0,7925.0,8065.0,7610.0,266788.0
2026.07.03,7965.0,115.0,7825.0,7965.0,7320.0,241507.0
2026.07.02,7850.0,-325.0,7930.0,8080.0,7585.0,469542.0
2026.07.01,8175.0,-80.0,8320.0,8455.0,8035.0,143021.0
2026.06.30,8255.0,10.0,8460.0,8460.0,8095.0,281986.0
2026.06.29,8245.0,500.0,7690.0,8295.0,7575.0,306681.0
2026.06.26,7745.0,-550.0,8140.0,8175.0,7450.0,406693.0
2026.06.25,8295.0,-150.0,8650.0,8660.0,8230.0,186154.0
2026.06.24,8445.0,165.0,8520.0,8590.0,8200.0,273264.0
2026.06.23,8280.0,-1085.0,9350.0,9350.0,8260.0,331445.0
2026.06.22,9365.0,-335.0,9690.0,9690.0,9250.0,246447.0
2026.06.19,9700.0,-330.0,9985.0,10200.0,9465.0,221667.0
2026.06.18,10030.0,-355.0,10460.0,10510.0,9965.0,221886.0
2026.06.17,10385.0,-250.0,10630.0,10630.0,10280.0,125911.0
2026.06.16,10635.0,-220.0,11000.0,11000.0,10505.0,284118.0
2026.06.15,10855.0,455.0,10675.0,10980.0,10550.0,174694.0
2026.06.12,10400.0,530.0,10320.0,10875.0,10230.0,266532.0
2026.06.11,9870.0,420.0,9070.0,9870.0,8885.0,220028.0
2026.06.10,9450.0,-470.0,9845.0,10275.0,9190.0,205997.0
2026.06.09,9920.0,30.0,10290.0,10290.0,9460.0,449869.0
2026.06.08,9890.0,-1050.0,9875.0,10515.0,9800.0,294570.0
2026.06.05,10940.0,-600.0,11000.0,11165.0,10390.0,360253.0
2026.06.04,11540.0,-680.0,11635.0,11800.0,11325.0,277615.0
2026.06.02,12220.0,-220.0,12825.0,12970.0,11550.0,594483.0
2026.06.01,12440.0,1100.0,11705.0,12695.0,11680.0,608114.0
2026.05.29,11340.0,630.0,11000.0,11370.0,10785.0,466526.0
2026.05.28,10710.0,-330.0,11295.0,11385.0,10220.0,290314.0
