날짜,종가,전일비,시가,고가,저가,거래량
2026.09.10,10605.0,-60.0,10655.0,10680.0,10485.0,454286.0
2026.09.09,10665.0,120.0,10565.0,10705.0,10530.0,443024.0
2026.09.08,10545.0,-35.0,10600.0,10770.0,10530.0,411281.0
2026.09.07,10580.0,325.0,10440.0,10580.0,10425.0,425645.0
2026.09.04,10255.0,130.0,10215.0,10320.0,10167.0,433656.0
2026.09.03,10125.0,-25.0,10275.0,10280.0,9980.0,421716.0
2026.09.02,10150.0,-220.0,10195.0,10270.0,10150.0,449237.0
2026.09.01,10370.0,0.0,10350.0,10425.0,10250.0,400545.0
2026.08.31,10370.0,65.0,10145.0,10370.0,10050.0,416313.0
2026.08.28,10305.0,-135.0,10410.0,10480.0,10300.0,441898.0
2026.08.27,10440.0,140.0,10475.0,10550.0,10350.0,505604.0
2026.08.26,10300.0,15.0,10270.0,10405.0,10220.0,369827.0
2026.08.25,10285.0,35.0,10075.0,10285.0,9930.0,629477.0
