날짜,종가,전일비,시가,고가,저가,거래량
2026.06.30,35960.0,1545.0,34990.0,36047.0,34830.0,41409.0
2026.06.29,34415.0,310.0,35125.0,35635.0,33385.0,33067.0
2026.06.26,34105.0,-2355.0,35890.0,36200.0,34105.0,43468.0
2026.06.25,36460.0,1530.0,35130.0,37270.0,35130.0,57535.0
2026.06.24,34930.0,1370.0,34410.0,34930.0,33830.0,64042.0
2026.06.23,33560.0,-1795.0,35700.0,35700.0,33520.0,73873.0
2026.06.22,35355.0,1410.0,33720.0,36255.0,33720.0,120207.0
2026.06.19,33945.0,60.0,34270.0,35235.0,33850.0,35706.0
2026.06.18,33885.0,2145.0,31900.0,33885.0,31900.0,46960.0
2026.06.17,31740.0,715.0,30995.0,32035.0,30140.0,22427.0
2026.06.16,31025.0,695.0,29880.0,31112.0,29880.0,79228.0
2026.06.15,30330.0,1265.0,29910.0,30450.0,29180.0,42440.0
2026.06.12,29065.0,895.0,28610.0,29750.0,28610.0,40232.0
2026.06.11,28170.0,-255.0,27985.0,28825.0,27580.0,54424.0
2026.06.10,28425.0,-855.0,28820.0,29945.0,28200.0,51723.0
2026.06.09,29280.0,575.0,28705.0,29500.0,28705.0,26845.0
2026.06.08,28705.0,-1360.0,29675.0,29980.0,28000.0,36207.0
2026.06.05,30065.0,-1305.0,31395.0,31550.0,30065.0,37762.0
2026.06.04,31370.0,885.0,30760.0,31470.0,30760.0,18075.0
2026.06.02,30485.0,410.0,30075.0,30545.0,29760.0,46563.0
2026.06.01,30075.0,-1415.0,31490.0,31745.0,30075.0,60770.0
2026.05.29,31490.0,105.0,31430.0,32295.0,31225.0,53927.0
2026.05.28,31385.0,155.0,31085.0,31500.0,30695.0,48216.0
2026.05.27,31230.0,135.0,31285.0,32500.0,31095.0,74743.0
2026.05.26,31095.0,1645.0,30540.0,31095.0,30450.0,63094.0
2026.05.22,29450.0,1740.0,27900.0,29450.0,27755.0,29041.0
2026.05.21,27710.0,55.0,27775.0,28420.0,27690.0,61042.0
2026.05.20,27655.0,620.0,27205.0,27750.0,27075.0,27217.0
2026.05.19,27035.0,-280.0,27485.0,27490.0,26280.0,36903.0
2026.05.18,27315.0,260.0,26995.0,27585.0,26645.0,45437.0
2026.05.15,27055.0,-1395.0,28395.0,28645.0,26625.0,101596.0
2026.05.14,28450.0,125.0,29670.0,30145.0,28225.0,77798.0
2026.05.13,28325.0,1055.0,27270.0,28325.0,27140.0,39977.0
2026.05.12,27270.0,275.0,26925.0,27595.0,26915.0,76889.0
2026.05.11,26995.0,910.0,26110.0,27090.0,26110.0,49457.0
2026.05.08,26085.0,-255.0,26235.0,26445.0,25850.0,36581.0
2026.05.07,26340.0,600.0,25745.0,26370.0,25745.0,61794.0
2026.05.06,25740.0,570.0,25285.0,25950.0,24915.0,35981.0
2026.05.04,25170.0,530.0,24650.0,25580.0,24650.0,33383.0
2026.04.30,24640.0,610.0,24030.0,24745.0,24030.0,21324.0
2026.04.29,24030.0,80.0,24195.0,24195.0,23620.0,23252.0
2026.04.28,23960.0,-380.0,24420.0,24420.0,23960.0,39350.0
2026.04.27,24340.0,-45.0,24395.0,24700.0,24330.0,25541.0
2026.04.24,24385.0,385.0,24000.0,24895.0,23850.0,34898.0
2026.04.23,24000.0,-285.0,24295.0,24900.0,23810.0,84144.0
2026.04.22,24285.0,640.0,23645.0,24290.0,23492.0,33997.0
2026.04.21,23645.0,45.0,23825.0,23825.0,23395.0,29513.0
2026.04.20,23600.0,210.0,23390.0,24000.0,23220.0,24402.0
2026.04.17,23390.0,375.0,23025.0,23570.0,22910.0,27766.0
2026.04.16,23015.0,695.0,22460.0,23040.0,22380.0,38325.0
2026.04.15,22320.0,-425.0,23200.0,23270.0,22280.0,42853.0
2026.04.14,22745.0,220.0,22530.0,23120.0,22530.0,36361.0
2026.04.13,22525.0,-170.0,22570.0,22700.0,22300.0,21089.0
2026.04.10,22695.0,720.0,21975.0,22695.0,21810.0,39251.0
2026.04.09,21975.0,345.0,21395.0,22215.0,21395.0,82201.0
2026.04.08,21630.0,1315.0,20570.0,21645.0,20485.0,67408.0
