날짜,종가,전일비,시가,고가,저가,거래량
2026.07.10,10025.0,55.0,9980.0,10090.0,9975.0,2741.0
2026.07.09,9970.0,215.0,9780.0,9970.0,9780.0,4617.0
2026.07.08,9755.0,-175.0,9815.0,9905.0,9750.0,5013.0
2026.07.07,9930.0,-40.0,10000.0,10000.0,9920.0,580.0
2026.07.06,9970.0,10.0,9960.0,9975.0,9895.0,4118.0
2026.07.03,9960.0,-215.0,10120.0,10120.0,9960.0,5648.0
2026.07.02,10175.0,-40.0,10165.0,10175.0,10150.0,8105.0
2026.07.01,10215.0,70.0,10100.0,10240.0,10060.0,12590.0
2026.06.30,10145.0,-35.0,10180.0,10255.0,10135.0,7005.0
2026.06.29,10180.0,90.0,10135.0,10180.0,10075.0,2150.0
2026.06.26,10190.0,-185.0,10315.0,10335.0,10190.0,7645.0
2026.06.25,10375.0,70.0,10320.0,10430.0,10320.0,12245.0
2026.06.24,10305.0,30.0,10275.0,10305.0,10190.0,4016.0
2026.06.23,10275.0,-135.0,10310.0,10310.0,10270.0,364.0
2026.06.22,10410.0,75.0,10380.0,10450.0,10375.0,1330.0
2026.06.19,10335.0,75.0,10160.0,10340.0,10160.0,16050.0
2026.06.18,10260.0,-65.0,10325.0,10330.0,10245.0,14658.0
2026.06.17,10325.0,105.0,10220.0,10335.0,10205.0,1068.0
2026.06.16,10220.0,-55.0,10220.0,10340.0,10220.0,2265.0
2026.06.15,10275.0,0.0,10275.0,10280.0,10170.0,906.0
2026.06.12,10275.0,-15.0,10280.0,10290.0,10275.0,1560.0
2026.06.11,10290.0,-80.0,10350.0,10350.0,10270.0,3396.0
2026.06.10,10370.0,50.0,10365.0,10470.0,10350.0,2828.0
2026.06.09,10320.0,-315.0,10500.0,10500.0,10320.0,3312.0
2026.06.08,10635.0,-45.0,10820.0,10820.0,10330.0,42909.0
2026.06.05,10680.0,45.0,10580.0,10785.0,10565.0,28680.0
2026.06.04,10635.0,145.0,10060.0,10655.0,10060.0,7024.0
2026.06.02,10490.0,90.0,10090.0,10525.0,10090.0,8666.0
2026.06.01,10400.0,0.0,10395.0,10505.0,10355.0,7504.0
2026.05.29,10400.0,-35.0,10370.0,10425.0,10315.0,1616.0
2026.05.28,10435.0,35.0,10490.0,10512.0,10365.0,33428.0
2026.05.27,10500.0,-80.0,11200.0,11200.0,10485.0,12708.0
2026.05.26,10580.0,-5.0,10585.0,10630.0,10485.0,13559.0
2026.05.22,10585.0,75.0,11130.0,11130.0,10555.0,525.0
2026.05.21,10510.0,-75.0,10585.0,10585.0,10480.0,3776.0
2026.05.20,10585.0,-5.0,10635.0,10635.0,10515.0,3362.0
2026.05.19,10590.0,165.0,10470.0,10590.0,10460.0,6625.0
2026.05.18,10425.0,-325.0,10620.0,10620.0,10425.0,6476.0
2026.05.15,10750.0,45.0,10750.0,10765.0,10660.0,8374.0
2026.05.14,10705.0,195.0,10555.0,10825.0,10555.0,10677.0
2026.05.13,10510.0,-90.0,10580.0,10600.0,10510.0,6397.0
2026.05.12,10600.0,-35.0,10480.0,10610.0,10480.0,8034.0
2026.05.11,10635.0,95.0,11235.0,11235.0,10540.0,7366.0
2026.05.08,10540.0,35.0,10505.0,10540.0,10440.0,10255.0
2026.05.07,10505.0,190.0,10360.0,10517.0,10360.0,13839.0
2026.05.06,10315.0,-60.0,10320.0,10350.0,10250.0,12634.0
2026.05.04,10375.0,-85.0,10505.0,10505.0,10335.0,5620.0
2026.04.30,10460.0,-20.0,10220.0,10530.0,10220.0,1351.0
2026.04.29,10480.0,35.0,10505.0,10505.0,10412.0,7557.0
2026.04.28,10550.0,-100.0,10645.0,10645.0,10530.0,2091.0
2026.04.27,10650.0,-50.0,10530.0,10895.0,10530.0,1007.0
2026.04.24,10700.0,-5.0,10705.0,10710.0,10600.0,3006.0
2026.04.23,10705.0,5.0,10605.0,10740.0,10605.0,4575.0
2026.04.22,10700.0,-70.0,10770.0,10770.0,10625.0,1884.0
2026.04.21,10770.0,-75.0,10805.0,10805.0,10700.0,1330.0
2026.04.20,10845.0,145.0,10700.0,10845.0,10700.0,4286.0
2026.04.17,10700.0,50.0,10695.0,10700.0,10680.0,1096.0
2026.04.16,10650.0,95.0,10595.0,10685.0,10565.0,2825.0
2026.04.15,10555.0,-5.0,10700.0,10700.0,10545.0,8322.0
2026.04.14,10560.0,260.0,10605.0,10605.0,10390.0,7426.0
2026.04.13,10300.0,-260.0,10560.0,10560.0,10300.0,6174.0
2026.04.10,10560.0,85.0,10475.0,10585.0,10475.0,4961.0
2026.04.09,10475.0,40.0,10855.0,10855.0,10360.0,8023.0
2026.04.08,10435.0,-225.0,10920.0,10920.0,10285.0,10255.0
2026.04.07,10660.0,5.0,10655.0,10690.0,10575.0,788.0
2026.04.06,10655.0,-15.0,10490.0,10810.0,10490.0,661.0
2026.04.03,10670.0,15.0,10645.0,10700.0,10580.0,3794.0
2026.04.02,10655.0,55.0,11180.0,11180.0,10545.0,1778.0
2026.04.01,10600.0,-170.0,10730.0,10730.0,10600.0,8781.0
2026.03.31,10770.0,140.0,10630.0,10780.0,10625.0,768.0
