날짜,종가,전일비,시가,고가,저가,거래량
2026.09.02,6685.0,-250.0,6745.0,6750.0,6655.0,57554.0
2026.09.01,6935.0,-45.0,6890.0,6935.0,6845.0,59867.0
2026.08.31,6980.0,-335.0,6990.0,7040.0,6960.0,22854.0
2026.08.28,7315.0,-40.0,7335.0,7355.0,7275.0,29100.0
2026.08.27,7355.0,-15.0,7380.0,7400.0,7325.0,58965.0
2026.08.26,7370.0,-130.0,7335.0,7400.0,7325.0,63586.0
2026.08.25,7500.0,-205.0,7425.0,7500.0,7375.0,15587.0
2026.08.24,7705.0,-10.0,7730.0,7775.0,7665.0,10661.0
2026.08.21,7715.0,-435.0,7745.0,7765.0,7660.0,22096.0
2026.08.20,8150.0,-20.0,8170.0,8185.0,8090.0,5942.0
2026.08.19,8170.0,-135.0,8290.0,8325.0,8165.0,11551.0
2026.08.18,8305.0,-250.0,8440.0,8440.0,8295.0,19010.0
2026.08.14,8555.0,110.0,8560.0,8595.0,8530.0,12110.0
2026.08.13,8445.0,-250.0,8395.0,8445.0,8350.0,14219.0
2026.08.12,8695.0,90.0,8700.0,8725.0,8647.0,37190.0
2026.08.11,8605.0,105.0,8600.0,8645.0,8560.0,41253.0
2026.08.10,8500.0,265.0,8410.0,8500.0,8400.0,21711.0
2026.08.07,8235.0,105.0,8305.0,8310.0,8190.0,13844.0
2026.08.06,8130.0,-30.0,8145.0,8150.0,8035.0,11860.0
2026.08.05,8160.0,490.0,8090.0,8167.0,8090.0,16435.0
2026.08.04,7670.0,330.0,7645.0,7675.0,7575.0,18989.0
2026.08.03,7340.0,125.0,7360.0,7405.0,7325.0,43974.0
2026.07.31,7215.0,325.0,7190.0,7280.0,7155.0,119629.0
2026.07.30,6890.0,-580.0,6985.0,6990.0,6865.0,28473.0
2026.07.29,7470.0,-105.0,7665.0,7665.0,7410.0,12926.0
2026.07.28,7575.0,-95.0,7675.0,7730.0,7545.0,13753.0
2026.07.27,7670.0,-90.0,7720.0,7720.0,7545.0,7047.0
2026.07.24,7760.0,45.0,7825.0,7865.0,7730.0,22711.0
2026.07.23,7715.0,-90.0,7780.0,7780.0,7685.0,20115.0
