날짜,종가,전일비,시가,고가,저가,거래량
2026.06.04,15870.0,590.0,15680.0,15870.0,15650.0,3427.0
2026.06.02,15280.0,55.0,15230.0,15280.0,15150.0,4162.0
2026.06.01,15225.0,-155.0,15420.0,15420.0,15160.0,11566.0
2026.05.29,15380.0,130.0,15355.0,15420.0,15295.0,7923.0
2026.05.28,15250.0,185.0,15225.0,15345.0,15170.0,22073.0
2026.05.27,15065.0,150.0,15180.0,15255.0,14995.0,43089.0
2026.05.26,14915.0,295.0,14830.0,15085.0,14770.0,85305.0
2026.05.22,14620.0,120.0,14485.0,14625.0,14450.0,9957.0
2026.05.21,14500.0,350.0,14390.0,14500.0,14390.0,1475.0
2026.05.20,14150.0,-340.0,14200.0,14225.0,14145.0,640.0
2026.05.19,14490.0,-55.0,14440.0,14490.0,14390.0,1226.0
2026.05.18,14545.0,-410.0,14530.0,14675.0,14530.0,1930.0
2026.05.15,14955.0,240.0,14920.0,14990.0,14860.0,11929.0
2026.05.14,14715.0,-65.0,14785.0,14800.0,14645.0,2121.0
2026.05.13,14780.0,-175.0,14845.0,14880.0,14725.0,1897.0
2026.05.12,14955.0,225.0,14770.0,14955.0,14770.0,2944.0
2026.05.11,14730.0,90.0,14635.0,14755.0,14615.0,3315.0
2026.05.08,14640.0,-145.0,14480.0,14710.0,14480.0,782.0
2026.05.07,14785.0,40.0,14770.0,14785.0,14680.0,5907.0
2026.05.06,14745.0,380.0,14775.0,14890.0,14725.0,3674.0
2026.05.04,14365.0,500.0,14405.0,14550.0,14365.0,4575.0
2026.04.30,13865.0,-240.0,14045.0,14045.0,13850.0,3225.0
2026.04.29,14105.0,-110.0,14045.0,14105.0,14005.0,1821.0
2026.04.28,14215.0,125.0,14300.0,14320.0,14205.0,358.0
2026.04.27,14090.0,-130.0,14250.0,14250.0,14055.0,2544.0
2026.04.24,14220.0,225.0,14190.0,14300.0,14190.0,1081.0
2026.04.23,13995.0,0.0,13970.0,14490.0,13895.0,25830.0
2026.04.22,13995.0,-45.0,14070.0,14070.0,13970.0,1114.0
2026.04.21,14040.0,295.0,13990.0,14060.0,13990.0,1722.0
2026.04.20,13745.0,80.0,13695.0,13745.0,13680.0,2602.0
2026.04.17,13665.0,75.0,13690.0,13690.0,13605.0,3227.0
2026.04.16,13590.0,-185.0,13635.0,13640.0,13555.0,2579.0
2026.04.15,13775.0,25.0,13815.0,13840.0,13775.0,2009.0
2026.04.14,13750.0,215.0,13720.0,13790.0,13720.0,1998.0
2026.04.13,13535.0,-70.0,13565.0,13600.0,13445.0,1788.0
2026.04.10,13605.0,25.0,13590.0,13630.0,13570.0,2709.0
2026.04.09,13580.0,225.0,13425.0,13610.0,13425.0,1755.0
2026.04.08,13355.0,200.0,13220.0,13405.0,13160.0,23620.0
2026.04.07,13155.0,165.0,13240.0,13240.0,13135.0,3542.0
2026.04.06,12990.0,-15.0,13010.0,13040.0,12945.0,2498.0
2026.04.03,13005.0,-80.0,13080.0,13080.0,13005.0,619.0
2026.04.02,13085.0,220.0,13090.0,13150.0,12995.0,3998.0
2026.04.01,12865.0,235.0,12935.0,12945.0,12805.0,1543.0
2026.03.31,12630.0,-110.0,12460.0,12680.0,12415.0,1044.0
2026.03.30,12740.0,-160.0,12710.0,12805.0,12605.0,4513.0
2026.03.27,12900.0,-235.0,12930.0,12930.0,12820.0,1896.0
2026.03.26,13135.0,45.0,13240.0,13275.0,13125.0,932.0
2026.03.25,13090.0,435.0,13055.0,13155.0,13055.0,8989.0
2026.03.24,12655.0,120.0,12820.0,12820.0,12655.0,455.0
2026.03.23,12535.0,-300.0,12610.0,12610.0,12440.0,22925.0
2026.03.20,12835.0,110.0,12880.0,12940.0,12730.0,5449.0
2026.03.19,12725.0,-220.0,12885.0,12885.0,12715.0,2921.0
2026.03.18,12945.0,385.0,12615.0,12945.0,12615.0,3353.0
2026.03.17,12560.0,-125.0,12815.0,12815.0,12555.0,5328.0
2026.03.16,12685.0,-75.0,12665.0,12745.0,12465.0,2484.0
2026.03.13,12760.0,-85.0,12740.0,13090.0,12505.0,21776.0
2026.03.12,12845.0,-20.0,12865.0,12890.0,12745.0,4022.0
2026.03.11,12865.0,-155.0,13005.0,13015.0,12790.0,3258.0
2026.03.10,13020.0,450.0,12945.0,13080.0,12770.0,6114.0
2026.03.09,12570.0,-510.0,12590.0,12825.0,12430.0,26896.0
2026.03.06,13080.0,-420.0,13085.0,13300.0,13060.0,12232.0
2026.03.05,13500.0,-75.0,13650.0,13650.0,13400.0,7001.0
2026.03.04,13575.0,-45.0,13735.0,13735.0,13505.0,11737.0
2026.03.03,13620.0,15.0,13880.0,14465.0,13530.0,506790.0
