날짜,종가,전일비,시가,고가,저가,거래량
2026.07.30,9580.0,-155.0,9730.0,9730.0,9570.0,27256.0
2026.07.29,9735.0,-80.0,9815.0,9875.0,9670.0,49632.0
2026.07.28,9815.0,-160.0,9985.0,9985.0,9800.0,26072.0
2026.07.27,9975.0,135.0,9855.0,9975.0,9840.0,36640.0
2026.07.24,9840.0,-130.0,9970.0,9970.0,9830.0,28064.0
2026.07.23,9970.0,-95.0,10065.0,10065.0,9945.0,27237.0
2026.07.22,10065.0,55.0,10185.0,10185.0,10035.0,27902.0
2026.07.21,10010.0,0.0,10010.0,10025.0,9950.0,35083.0
2026.07.20,10010.0,-175.0,10175.0,10175.0,9985.0,41801.0
2026.07.16,10185.0,-20.0,10205.0,10220.0,10160.0,29516.0
2026.07.15,10205.0,5.0,10150.0,10230.0,10150.0,32526.0
2026.07.14,10200.0,-90.0,10310.0,10310.0,10065.0,49067.0
2026.07.13,10430.0,25.0,10405.0,10470.0,10390.0,106443.0
2026.07.10,10405.0,-5.0,10410.0,10495.0,10395.0,19193.0
2026.07.09,10410.0,60.0,10350.0,10410.0,10300.0,17941.0
2026.07.08,10350.0,-180.0,10530.0,10530.0,10350.0,40441.0
2026.07.07,10530.0,-45.0,10700.0,10700.0,10520.0,20644.0
2026.07.06,10575.0,15.0,10620.0,10635.0,10555.0,27272.0
2026.07.03,10560.0,-100.0,10550.0,10675.0,10550.0,32145.0
2026.07.02,10660.0,-25.0,10685.0,10720.0,10645.0,43315.0
2026.07.01,10685.0,110.0,10585.0,10715.0,10585.0,36938.0
2026.06.30,10575.0,145.0,10560.0,10590.0,10540.0,20202.0
2026.06.29,10430.0,95.0,10335.0,10450.0,10335.0,26483.0
2026.06.26,10335.0,-165.0,10480.0,10490.0,10300.0,44339.0
2026.06.25,10500.0,35.0,10525.0,10525.0,10460.0,33187.0
2026.06.24,10465.0,15.0,10435.0,10465.0,10390.0,25988.0
2026.06.23,10450.0,-45.0,10450.0,10595.0,9900.0,66485.0
2026.06.22,10495.0,35.0,10460.0,10507.0,10430.0,81810.0
2026.06.19,10460.0,10.0,10520.0,10540.0,10450.0,51751.0
2026.06.18,10450.0,-10.0,10430.0,10470.0,10355.0,54510.0
2026.06.17,10460.0,-15.0,10455.0,10480.0,10425.0,44637.0
2026.06.16,10475.0,90.0,10460.0,10515.0,10455.0,63043.0
2026.06.15,10385.0,35.0,10385.0,10420.0,10360.0,110932.0
2026.06.12,10350.0,65.0,10365.0,10385.0,10320.0,46067.0
2026.06.11,10390.0,-65.0,10355.0,10390.0,10235.0,84333.0
2026.06.10,10455.0,5.0,10440.0,10460.0,10360.0,44566.0
2026.06.09,10450.0,-200.0,10690.0,10690.0,10425.0,148662.0
2026.06.08,10650.0,-160.0,10650.0,10700.0,10620.0,100440.0
2026.06.05,10810.0,110.0,10760.0,10860.0,10725.0,91814.0
2026.06.04,10700.0,15.0,10700.0,10700.0,10630.0,87089.0
2026.06.02,10685.0,60.0,10625.0,10690.0,10610.0,53253.0
2026.06.01,10625.0,55.0,10640.0,10715.0,10595.0,87489.0
2026.05.29,10570.0,80.0,10490.0,10575.0,10490.0,44446.0
2026.05.28,10490.0,-10.0,10500.0,10530.0,10460.0,79133.0
2026.05.27,10500.0,-25.0,10545.0,10545.0,10450.0,71048.0
2026.05.26,10525.0,25.0,10500.0,10595.0,10500.0,79559.0
2026.05.22,10500.0,100.0,10425.0,10535.0,10395.0,57491.0
2026.05.21,10400.0,80.0,10320.0,10405.0,10275.0,48242.0
2026.05.20,10320.0,-5.0,10330.0,10340.0,10250.0,33508.0
2026.05.19,10325.0,75.0,10285.0,10335.0,10260.0,44437.0
2026.05.18,10250.0,-135.0,10305.0,10305.0,10240.0,60983.0
2026.05.15,10385.0,55.0,10405.0,10435.0,10365.0,44654.0
2026.05.14,10330.0,50.0,10330.0,10350.0,10280.0,71077.0
2026.05.13,10440.0,60.0,10400.0,10480.0,10380.0,147094.0
2026.05.12,10380.0,95.0,10310.0,10390.0,10290.0,63818.0
2026.05.11,10285.0,60.0,10225.0,10300.0,10220.0,103971.0
2026.05.08,10225.0,120.0,10130.0,10225.0,10105.0,44839.0
2026.05.07,10105.0,90.0,9995.0,10105.0,9995.0,51444.0
2026.05.06,10015.0,5.0,10050.0,10060.0,9565.0,69922.0
2026.05.04,10010.0,30.0,9980.0,10055.0,9980.0,45957.0
2026.04.30,9980.0,5.0,9995.0,10045.0,9955.0,48522.0
2026.04.29,9975.0,25.0,9940.0,9975.0,9915.0,26582.0
2026.04.28,9950.0,0.0,10180.0,10180.0,9945.0,40366.0
2026.04.27,9950.0,0.0,9905.0,9980.0,9905.0,55552.0
2026.04.24,9950.0,30.0,9920.0,9950.0,9920.0,26988.0
2026.04.23,9920.0,30.0,9900.0,9920.0,9895.0,29500.0
2026.04.22,9890.0,15.0,9915.0,9915.0,9865.0,25489.0
2026.04.21,9875.0,30.0,9845.0,9880.0,9840.0,49047.0
2026.04.20,9845.0,10.0,9850.0,10070.0,9820.0,43288.0
2026.04.17,9835.0,65.0,9810.0,9850.0,9810.0,46028.0
2026.04.16,9770.0,60.0,9890.0,9890.0,9650.0,46486.0
