날짜,종가,전일비,시가,고가,저가,거래량
2026.06.18,15300.0,140.0,15280.0,15300.0,15215.0,465947.0
2026.06.17,15160.0,15.0,15155.0,15195.0,15125.0,401873.0
2026.06.16,15145.0,0.0,15170.0,15205.0,15135.0,446079.0
2026.06.15,15145.0,-75.0,15130.0,15175.0,15075.0,621855.0
2026.06.12,15220.0,-95.0,15200.0,15240.0,15180.0,897601.0
2026.06.11,15315.0,50.0,15275.0,15315.0,15250.0,547739.0
2026.06.10,15265.0,125.0,15265.0,15285.0,15160.0,836902.0
2026.06.09,15140.0,-240.0,15300.0,15340.0,15110.0,856785.0
2026.06.08,15380.0,-30.0,15560.0,15560.0,15380.0,1133005.0
2026.06.05,15410.0,105.0,15355.0,15500.0,15325.0,682070.0
2026.06.04,15305.0,140.0,15305.0,15310.0,15235.0,655663.0
2026.06.02,15165.0,120.0,15130.0,15205.0,15095.0,742793.0
2026.06.01,15045.0,-15.0,15080.0,15170.0,15010.0,682870.0
2026.05.29,15060.0,40.0,14945.0,15060.0,14945.0,477024.0
2026.05.28,15020.0,15.0,15035.0,15100.0,15015.0,539279.0
2026.05.27,15045.0,-35.0,15085.0,15100.0,15015.0,444295.0
2026.05.26,15080.0,-105.0,15190.0,15190.0,15075.0,578448.0
2026.05.22,15185.0,105.0,15080.0,15210.0,15080.0,554753.0
2026.05.21,15080.0,-20.0,15020.0,15100.0,15005.0,795738.0
2026.05.20,15100.0,10.0,15110.0,15155.0,15060.0,809858.0
2026.05.19,15090.0,80.0,14965.0,15110.0,14955.0,694170.0
2026.05.18,15010.0,-20.0,15030.0,15090.0,15010.0,708140.0
2026.05.15,15030.0,110.0,14960.0,15090.0,14955.0,924285.0
2026.05.14,14920.0,5.0,14915.0,14955.0,14900.0,401165.0
2026.05.13,14915.0,25.0,14940.0,15005.0,14910.0,1087302.0
2026.05.12,14890.0,150.0,14760.0,14890.0,14760.0,872258.0
2026.05.11,14740.0,35.0,14670.0,14770.0,14660.0,562304.0
2026.05.08,14705.0,160.0,14595.0,14705.0,14585.0,483485.0
2026.05.07,14545.0,-10.0,14505.0,14545.0,14475.0,618961.0
2026.05.06,14555.0,-105.0,14660.0,14660.0,14525.0,788014.0
2026.05.04,14660.0,-165.0,14720.0,14745.0,14660.0,806138.0
2026.04.30,14825.0,45.0,14865.0,14870.0,14820.0,717323.0
2026.04.29,14780.0,45.0,14735.0,14780.0,14715.0,384854.0
2026.04.28,14780.0,20.0,14775.0,14790.0,14760.0,446485.0
2026.04.27,14760.0,-110.0,14820.0,14820.0,14730.0,532895.0
2026.04.24,14870.0,30.0,14860.0,14870.0,14840.0,452129.0
2026.04.23,14840.0,45.0,14815.0,14880.0,14810.0,582944.0
2026.04.22,14795.0,80.0,14830.0,14830.0,14770.0,374503.0
2026.04.21,14715.0,-85.0,14755.0,14765.0,14705.0,470354.0
2026.04.20,14800.0,-40.0,14810.0,14820.0,14755.0,469725.0
2026.04.17,14840.0,75.0,14835.0,14850.0,14800.0,826591.0
2026.04.16,14765.0,5.0,14755.0,14785.0,14690.0,831003.0
2026.04.15,14760.0,-70.0,14740.0,14770.0,14730.0,523879.0
2026.04.14,14830.0,-80.0,14805.0,14870.0,14785.0,433551.0
2026.04.13,14910.0,70.0,14970.0,15000.0,14880.0,715784.0
2026.04.10,14840.0,-5.0,14785.0,14845.0,14770.0,892393.0
2026.04.09,14845.0,125.0,14825.0,14850.0,14790.0,511675.0
2026.04.08,14720.0,-320.0,14795.0,14815.0,14720.0,1315840.0
2026.04.07,15040.0,-25.0,15080.0,15125.0,15025.0,560253.0
2026.04.06,15065.0,5.0,15110.0,15130.0,15040.0,685817.0
2026.04.03,15060.0,-135.0,15095.0,15120.0,15040.0,578409.0
2026.04.02,15195.0,180.0,15115.0,15235.0,15070.0,1328763.0
